id,name,register_date,followed_by,followers_count,link
27755675,Zach,Mon Mar 30 23:07:59 +0000 2009,"serg_xyz, KyleSamani, NTmoney, Darrenlautf, kidponga, janehk, reganbozman, bridge__harris, AliceL991, robbiepetersen_, Shaughnessy119, amanda0x, lmrankhan, j0hnwang, cooper_kunz, jonathankingvc, HoolieG, sjrosenblum, yekiM_o, samoyedali, gakonst, jnwng, MariaShen, mattyryze, delitzer, tomhschmidt",26,https://x.com/i/user/27755675
776480237584461824,Min H. Kim 🇵🇷🇰🇷🌴🌲,Thu Sep 15 17:58:09 +0000 2016,"serg_xyz, 0xRaghav, janehk, Daryllautk, 0xRainandCoffee, benlakoff, BigBrainKasey, Louissongyz, OuroborosCap8, amanda0x, geenty, CryptoSources, sjdedic, Sh_ivam, 0xMaki, samoyedali, 0xChanglu, alexgedevani, jnwng, thetinaverse, mattyryze, roybitsir, tomhschmidt, 0xbilly",24,https://x.com/i/user/776480237584461824
1791798850644021248,Arfur Rock,Sat May 18 11:51:59 +0000 2024,"serg_xyz, KyleSamani, stutireal, ishanee_, janehk, masonnystrom, pet3rpan_, 0xKofi, bridge__harris, Shaughnessy119, amanda0x, geenty, j0hnwang, op7418, HoolieG, caitlinxyz, alexgedevani, MariaShen, mattyryze, GrantStenger, kapursanat",21,https://x.com/i/user/1791798850644021248
330533467,Stephen | DeFi Dojo,Wed Jul 06 19:23:06 +0000 2011,"serg_xyz, OmniscientAsian, stutireal, Darrenlautf, Daryllautk, andyisnotandy, benlakoff, OuroborosCap8, j0hnwang, krybharat, CryptoSources, sjdedic, jennyqcheng, 0xMaki, yekiM_o, n4motto, pokeapallascat, MariaShen, mattyryze, zacxbt, AustinBarack, roybitsir, TaikiMaeda2",23,https://x.com/i/user/330533467
952921795316912133,Stani.eth,Mon Jan 15 15:13:55 +0000 2018,"serg_xyz, QwQiao, KyleSamani, luffistotle, NTmoney, OmniscientAsian, stutireal, Darrenlautf, 0xWenMoon, kidponga, ishanee_, janehk, reganbozman, Daryllautk, 0xRainandCoffee, YeouJie, masonnystrom, andyisnotandy, benlakoff, pet3rpan_, caseykcaruso, SimaoCCruz, bridge__harris, Louissongyz, OuroborosCap8, panekkkk, AliceL991, Shaughnessy119, tkstanczak, amanda0x, lmrankhan, notnotstorm, j0hnwang, krybharat, ncerovac, CryptoSources, sjdedic, Sh_ivam, 0xMaki, HoolieG, sjrosenblum, 0xdetweiler, ceterispar1bus, 0xChanglu, n4motto, alexgedevani, thetinaverse, MariaShen, mattyryze, zacxbt, AustinBarack, roybitsir, TaikiMaeda2, delitzer, GrantStenger, tomhschmidt, kapursanat, 0xbilly",58,https://x.com/i/user/952921795316912133
2173313856,Michael Egorov,Mon Nov 04 04:33:21 +0000 2013,"serg_xyz, QwQiao, KyleSamani, stutireal, Darrenlautf, 0xWenMoon, kidponga, benlakoff, BigBrainKasey, panekkkk, robbiepetersen_, Shaughnessy119, geenty, lmrankhan, notnotstorm, j0hnwang, krybharat, ncerovac, CryptoSources, Sh_ivam, 0xMaki, ceterispar1bus, pokeapallascat, mattyryze, zacxbt, AustinBarack, roybitsir, delitzer, kapursanat, 0xbilly",30,https://x.com/i/user/2173313856
1287487599691456512,Nick,Sun Jul 26 20:39:47 +0000 2020,"serg_xyz, QwQiao, KyleSamani, OmniscientAsian, Darrenlautf, 0xWenMoon, janehk, reganbozman, Daryllautk, 0xRainandCoffee, YeouJie, masonnystrom, andyisnotandy, benlakoff, Mikey0x_, pet3rpan_, caseykcaruso, bridge__harris, panekkkk, robbiepetersen_, Shaughnessy119, Yedidbotton, amanda0x, lmrankhan, j0hnwang, ncerovac, jennyqcheng, Sh_ivam, 0xMaki, ceterispar1bus, 0xChanglu, n4motto, caitlinxyz, alexgedevani, MariaShen, mattyryze, AustinBarack, roybitsir, TaikiMaeda2, delitzer, GrantStenger, tomhschmidt, kapursanat, 0xbilly",44,https://x.com/i/user/1287487599691456512
731705267742642177,Max Bronstein,Sun May 15 04:38:25 +0000 2016,"serg_xyz, QwQiao, KyleSamani, Darrenlautf, kidponga, janehk, reganbozman, Daryllautk, masonnystrom, andyisnotandy, benlakoff, caseykcaruso, bridge__harris, OuroborosCap8, panekkkk, Shaughnessy119, Yedidbotton, amanda0x, geenty, lmrankhan, j0hnwang, Sh_ivam, 0xMaki, HoolieG, ceterispar1bus, gakonst, alexgedevani, MariaShen, mattyryze, zacxbt, roybitsir, TaikiMaeda2, delitzer, GrantStenger, tomhschmidt, kapursanat, 0xbilly",37,https://x.com/i/user/731705267742642177
566534886,Hasu⚡️🤖,Sun Apr 29 16:35:26 +0000 2012,"serg_xyz, 0xRaghav, KyleSamani, luffistotle, grisacerne, OmniscientAsian, stutireal, Darrenlautf, 0xWenMoon, kidponga, ishanee_, janehk, reganbozman, Daryllautk, 0xRainandCoffee, YeouJie, masonnystrom, andyisnotandy, benlakoff, Mikey0x_, caseykcaruso, SimaoCCruz, bridge__harris, Louissongyz, eclecticcapital, cosmo_jiang, OuroborosCap8, panekkkk, robbiepetersen_, Shaughnessy119, tkstanczak, Yedidbotton, firstc0in, geenty, lmrankhan, notnotstorm, j0hnwang, _weidai, krybharat, ncerovac, cooper_kunz, sjdedic, jonathankingvc, jennyqcheng, Sh_ivam, 0xMaki, HoolieG, sjrosenblum, 0xdetweiler, ceterispar1bus, samoyedali, 0xChanglu, n4motto, caitlinxyz, gakonst, alexgedevani, pokeapallascat, thetinaverse, MariaShen, mattyryze, zacxbt, AustinBarack, roybitsir, TaikiMaeda2, delitzer, GrantStenger, tomhschmidt, kapursanat, 0xbilly",69,https://x.com/i/user/566534886
2648357839,Thomas (Tom) Lee (not drummer) FSInsight.com,Tue Jul 15 15:56:33 +0000 2014,"serg_xyz, 0xRaghav, OmniscientAsian, Darrenlautf, 0xWenMoon, janehk, andyisnotandy, benlakoff, bridge__harris, cosmo_jiang, panekkkk, tkstanczak, amanda0x, geenty, lmrankhan, notnotstorm, j0hnwang, krybharat, ncerovac, sjdedic, jonathankingvc, jennyqcheng, Sh_ivam, 0xMaki, yekiM_o, ceterispar1bus, alexgedevani, MariaShen, mattyryze, zacxbt, AustinBarack, 0xbilly",32,https://x.com/i/user/2648357839
1313134780091957249,kaledora,Mon Oct 05 15:11:56 +0000 2020,"serg_xyz, 0xRaghav, QwQiao, KyleSamani, Darrenlautf, kidponga, ishanee_, janehk, Daryllautk, masonnystrom, andyisnotandy, benlakoff, caseykcaruso, panekkkk, robbiepetersen_, geenty, lmrankhan, j0hnwang, krybharat, Sh_ivam, yekiM_o, ceterispar1bus, samoyedali, mattyryze, zacxbt, AustinBarack, delitzer, GrantStenger, tomhschmidt, kapursanat",30,https://x.com/i/user/1313134780091957249
230186350,Jeff Dorman,Fri Dec 24 14:49:34 +0000 2010,"serg_xyz, 0xRaghav, QwQiao, KyleSamani, luffistotle, OmniscientAsian, Darrenlautf, kidponga, janehk, YeouJie, masonnystrom, andyisnotandy, benlakoff, eclecticcapital, cosmo_jiang, panekkkk, robbiepetersen_, Shaughnessy119, geenty, lmrankhan, j0hnwang, krybharat, sjdedic, jennyqcheng, Sh_ivam, 0xMaki, ceterispar1bus, alexgedevani, MariaShen, mattyryze, AustinBarack, GrantStenger, tomhschmidt, kapursanat, 0xbilly",35,https://x.com/i/user/230186350
11922492,Jeff Morris Jr.,Mon Jan 07 00:06:50 +0000 2008,"serg_xyz, QwQiao, KyleSamani, OmniscientAsian, Darrenlautf, janehk, 0xRainandCoffee, masonnystrom, andyisnotandy, benlakoff, pet3rpan_, caseykcaruso, SimaoCCruz, bridge__harris, eclecticcapital, Shaughnessy119, amanda0x, geenty, lmrankhan, j0hnwang, ncerovac, Sh_ivam, 0xMaki, sjrosenblum, caitlinxyz, alexgedevani, jnwng, MariaShen, mattyryze, AustinBarack, roybitsir, GrantStenger, tomhschmidt",33,https://x.com/i/user/11922492
923275581990588418,Viktor Bunin 🛡️🇺🇸,Wed Oct 25 19:50:27 +0000 2017,"serg_xyz, 0xRaghav, QwQiao, luffistotle, OmniscientAsian, stutireal, Darrenlautf, 0xWenMoon, janehk, reganbozman, Daryllautk, 0xRainandCoffee, masonnystrom, andyisnotandy, benlakoff, caseykcaruso, bridge__harris, panekkkk, Shaughnessy119, tkstanczak, notnotstorm, j0hnwang, _weidai, cooper_kunz, sjdedic, jonathankingvc, Sh_ivam, 0xMaki, HoolieG, sjrosenblum, n4motto, caitlinxyz, gakonst, alexgedevani, NaytheForceBwU, jnwng, thetinaverse, MariaShen, mattyryze, zacxbt, AustinBarack, roybitsir, delitzer, GrantStenger, tomhschmidt, kapursanat, 0xbilly",47,https://x.com/i/user/923275581990588418
2704294333,*Walter Bloomberg,Sun Aug 03 14:34:52 +0000 2014,"serg_xyz, OmniscientAsian, Darrenlautf, 0xWenMoon, 0xRainandCoffee, YeouJie, andyisnotandy, BigBrainKasey, cosmo_jiang, robbiepetersen_, Shaughnessy119, Yedidbotton, geenty, lmrankhan, j0hnwang, CryptoSources, jonathankingvc, Sh_ivam, 0xMaki, yekiM_o, ceterispar1bus, NaytheForceBwU, mattyryze, AustinBarack, tomhschmidt",25,https://x.com/i/user/2704294333
244721230,Paris Rouzati,Sun Jan 30 00:12:04 +0000 2011,"serg_xyz, KyleSamani, Darrenlautf, janehk, masonnystrom, andyisnotandy, benlakoff, caseykcaruso, OuroborosCap8, panekkkk, amanda0x, lmrankhan, j0hnwang, Sh_ivam, 0xMaki, alexgedevani, MariaShen, mattyryze, zacxbt, AustinBarack, roybitsir, delitzer, tomhschmidt, 0xbilly",24,https://x.com/i/user/244721230
