id,name,register_date,followed_by,followers_count
1353062898419994626,Now Media,Sat Jan 23 19:31:54 +0000 2021,"Darrenlautf, 0xminion, janehk, sandraaleow, YeouJie, andyisnotandy, eclecticcapital, j0hnwang, krybharat, Sh_ivam, 0xMaki, RyanKSterling, yekiM_o, 0xChanglu, Solofunk30, alexgedevani, MariaShen, zacxbt, AustinBarack",19
1428078635861299211,Supdrive,Wed Aug 18 19:37:53 +0000 2021,"Darrenlautf, 0xminion, janehk, Daryllautk, panekkkk, j0hnwang, ncerovac, lapgandhi, 0xMaki, yekiM_o, gakonst, alexgedevani, MariaShen, zacxbt, AustinBarack, roybitsir, delitzer, tomhschmidt, 0xbilly",19
1175650198116347904,Alfa ((+)),Sun Sep 22 05:59:02 +0000 2019,"Darrenlautf, 0xminion, Daryllautk, YeouJie, andyisnotandy, caseykcaruso, OuroborosCap8, j0hnwang, CryptoSources, 0xMaki, 0xdetweiler, yekiM_o, ceterispar1bus, samoyedali, n4motto, alexgedevani, delitzer, GrantStenger, 0xbilly",19
1365737566373371906,Gamma,Sat Feb 27 18:56:45 +0000 2021,"Darrenlautf, 0xWenMoon, 0xminion, janehk, Daryllautk, wkhosrowshahi1, andyisnotandy, OuroborosCap8, panekkkk, geenty, j0hnwang, ncerovac, CryptoSources, 0xMaki, yekiM_o, MariaShen, zacxbt, AustinBarack, GrantStenger",19
1305761409364447232,NFTX 🦧🕳,Tue Sep 15 06:53:05 +0000 2020,"Darrenlautf, 0xminion, janehk, reganbozman, sandraaleow, andyisnotandy, bridge__harris, panekkkk, tkstanczak, j0hnwang, krybharat, ncerovac, jennyqcheng, 0xMaki, samoyedali, MariaShen, zacxbt, roybitsir, 0xbilly",19
950915985422221312,PeckShield Inc.,Wed Jan 10 02:23:32 +0000 2018,"Darrenlautf, 0xminion, janehk, Daryllautk, andyisnotandy, benlakoff, bridge__harris, OuroborosCap8, panekkkk, j0hnwang, CryptoSources, jennyqcheng, 0xMaki, 0xdetweiler, MariaShen, zacxbt, roybitsir, tomhschmidt, 0xbilly",19
2728570895,SYMMIO,Tue Jul 29 22:44:13 +0000 2014,"Darrenlautf, 0xWenMoon, 0xminion, Daryllautk, sandraaleow, wkhosrowshahi1, andyisnotandy, SimaoCCruz, eclecticcapital, geenty, j0hnwang, krybharat, 0xMaki, MariaShen, zacxbt, AustinBarack, roybitsir, tomhschmidt, kapursanat, 0xbilly",20
1001654384743387137,Fozzy,Wed May 30 02:39:49 +0000 2018,"0xWenMoon, 0xminion, kidponga, Daryllautk, sandraaleow, wkhosrowshahi1, masonnystrom, cosmo_jiang, OuroborosCap8, geenty, lmrankhan, j0hnwang, 0xMaki, 0xdetweiler, gakonst, AustinBarack, TaikiMaeda2, GrantStenger, kapursanat",19
2260491445,CoinMarketCap,Tue Dec 24 16:50:12 +0000 2013,"0xWenMoon, janehk, reganbozman, andyisnotandy, panekkkk, tkstanczak, geenty, notnotstorm, j0hnwang, sjdedic, jonathankingvc, lapgandhi, Sh_ivam, 0xChanglu, pokeapallascat, MariaShen, AustinBarack, gregohr12, 0xbilly",19
1464037386820538368,+7 🐰,Fri Nov 26 01:04:54 +0000 2021,"0xminion, masonnystrom, Mikey0x_, Louissongyz, eclecticcapital, lmrankhan, j0hnwang, lapgandhi, HoolieG, 0xdetweiler, yekiM_o, samoyedali, 0xChanglu, caitlinxyz, alexgedevani, MariaShen, zacxbt, roybitsir, kapursanat",19
1233275818983424000,Allora Labs,Fri Feb 28 06:20:51 +0000 2020,"0xminion, janehk, reganbozman, andyisnotandy, caseykcaruso, panekkkk, Shaughnessy119, lmrankhan, j0hnwang, sjdedic, lapgandhi, Sh_ivam, 0xMaki, yekiM_o, samoyedali, MariaShen, zacxbt, AustinBarack, roybitsir",19
248459532,wilson.base.eth,Mon Feb 07 01:44:00 +0000 2011,"0xminion, Daryllautk, masonnystrom, amanda0x, geenty, j0hnwang, jonathankingvc, Sh_ivam, 0xMaki, HoolieG, caitlinxyz, gakonst, alexgedevani, MariaShen, roybitsir, gregohr12, delitzer, tomhschmidt, kapursanat",19
